t,dur,sbytes,dbytes,sttl,dttl,spkts,dpkts,sload,dload,rate,label,attack_cat,phase_id,is_drift_boundary
141.8,0.905428,774,556,254,252,14,10,6352.796875,4426.635742,25.402351,0,Normal,2,0
141.9,0.001094,146,178,31,29,2,2,533820.875,650822.6875,2742.230477,0,Normal,2,0
142.0,0.070902,3614,45696,31,29,60,62,401004.2188,5072805.0,1706.580977,0,Normal,2,0
142.1,0.983583,68201,612,254,252,60,14,545475.0625,4627.977539,74.218446,0,Normal,2,0
142.2,1.975682,127160,870,254,252,102,20,509855.3125,3348.717041,61.244673,1,Fuzzers,2,0
142.3,0.02188,37268,3276,31,29,52,40,13364533.0,1168190.125,4159.049202,0,Normal,2,0
142.4,0.004697,424,8824,31,29,8,12,631892.6875,13777304.0,4045.13507,0,Normal,2,0
142.5,0.004564,568,320,31,29,4,4,746713.4375,420683.625,1533.742389,0,Normal,2,0
142.6,0.00105,130,162,31,29,2,2,495238.125,617142.875,2857.142959,0,Normal,2,0
142.7,0.005267,3960,2456,31,29,18,18,5680653.5,3523827.75,6645.149261,0,Normal,2,0
142.8,1.762349,13246,548216,31,29,230,438,59870.09375,2482890.75,378.472139,0,Normal,2,0
142.9,1.136243,1684,10168,31,29,14,18,11011.72949,67619.33594,27.282897,0,Normal,2,0
143.0,0.849619,588,354,254,252,10,8,4990.472168,2918.955566,20.008969,0,Normal,2,0
143.1,48.705582,56,92,0,0,2,2,4.599062,7.555602,0.061595,0,Normal,2,0
143.2,0.133319,1920,4312,31,29,22,24,109991.8203,248006.6563,337.536272,0,Normal,2,0
143.3,8e-06,200,0,254,0,2,0,100000000.0,0.0,125000.0003,1,Fuzzers,2,0
143.4,0.001086,132,164,31,29,2,2,486187.8438,604051.5625,2762.430929,0,Normal,2,0
143.5,0.042659,4862,75600,31,29,84,86,901099.4375,14012706.0,3961.6494,0,Normal,2,0
143.6,0.438591,614,354,254,252,10,8,10086.84668,5654.470703,38.760485,0,Normal,2,0
143.7,0.01862,1540,1644,31,29,16,18,620408.1875,667239.5625,1772.28793,0,Normal,2,0
143.8,0.002811,544,304,31,29,4,4,1161152.625,648879.375,2490.217019,0,Normal,2,0
143.9,0.042951,2958,33044,31,29,48,50,539591.625,6031804.0,2258.387518,0,Normal,2,0
144.0,0.537049,2814,268,254,252,10,6,37732.125,3336.753174,27.930413,0,Normal,2,0
144.1,0.946915,610,354,254,252,10,8,4638.220215,2619.03125,17.953038,0,Normal,2,0
144.2,0.100209,2958,32642,31,29,48,50,231276.6406,2553862.5,967.97695,0,Normal,2,0
144.3,0.000927,146,178,31,29,2,2,629989.1875,768069.0,3236.245901,0,Normal,2,0
144.4,1.489016,68043,698,254,252,60,16,359480.3438,3519.102295,50.368832,0,Normal,2,0
144.5,6e-06,584,0,254,0,2,0,389333312.0,0.0,166666.6608,1,Fuzzers,2,0
144.6,0.001035,146,178,31,29,2,2,564251.25,687922.75,2898.550823,0,Normal,2,0
144.7,1.523878,7810,15494,31,29,122,126,40664.67188,80699.375,162.086469,0,Normal,2,0
144.8,9e-06,104,0,254,0,2,0,46222220.0,0.0,111111.1072,1,Fuzzers,2,0
144.9,0.334631,504,268,254,252,10,6,10853.74609,5355.152344,44.825495,0,Normal,2,0
145.0,0.808622,1540,1644,31,29,16,18,14286.03223,15364.41016,40.810168,0,Normal,2,0
145.1,0.005307,568,320,31,29,4,4,642170.6875,361786.3125,1319.012592,0,Normal,2,0
145.2,0.004399,568,312,31,29,4,4,774721.5,425551.25,1591.270671,0,Normal,2,0
145.3,0.284138,4376,2872,31,29,26,26,118477.6406,77765.03125,179.490251,0,Normal,2,0
145.4,0.624853,588,268,254,252,10,6,6785.595703,2867.874512,24.005646,1,Fuzzers,2,0
145.5,8e-06,1724,0,254,0,2,0,862000000.0,0.0,125000.0003,0,Normal,2,0
145.6,0.004582,568,320,31,29,4,4,743780.0,419031.0,1527.717166,0,Normal,2,0
145.7,0.084949,1540,1644,31,29,16,18,135987.4688,146252.4531,388.468368,0,Normal,2,0
145.8,8e-06,200,0,254,0,2,0,100000000.0,0.0,125000.0003,1,Fuzzers,2,0
145.9,0.017841,1540,1644,31,29,16,18,647497.3125,696373.5,1849.672092,0,Normal,2,0
146.0,42.044567,56,92,0,0,2,2,5.32768,8.752617,0.071353,0,Normal,2,0
146.1,0.507818,592,268,254,252,10,6,8396.708984,3528.823486,29.538143,0,Normal,2,0
146.2,8e-06,104,0,254,0,2,0,52000000.0,0.0,125000.0003,0,Normal,2,0
146.3,0.035128,2302,34406,31,29,30,42,506946.0,7649054.5,2021.179621,0,Normal,2,0
146.4,1.155079,1580,10168,31,29,12,18,10035.67676,66516.66406,25.106508,0,Normal,2,0
146.5,0.944932,4536,3080,31,29,28,30,37031.23828,25212.39648,60.321802,0,Normal,2,0
146.6,0.0011,146,178,31,29,2,2,530909.125,647272.75,2727.272742,0,Normal,2,0
146.7,0.020948,2958,32642,31,29,48,50,1106358.625,12216918.0,4630.513597,0,Normal,2,0
146.8,1.830085,91048,698,254,252,76,16,392768.625,2863.254883,49.724465,1,Fuzzers,2,0
146.9,8e-06,238,0,254,0,2,0,119000000.0,0.0,125000.0003,0,Normal,2,0
147.0,0.57273,37358,3380,31,29,52,42,511794.375,46095.01953,162.380178,0,Normal,2,0
147.1,0.412948,546,268,254,252,10,6,9531.46582,4339.529297,36.324185,0,Normal,2,0
147.2,0.0,46,0,0,0,1,0,0.0,0.0,0.0,0,Normal,2,0
147.3,0.445286,8928,320,31,29,14,6,148955.9531,4796.916992,42.669205,0,Normal,2,0
147.4,0.00557,2054,2478,31,29,22,24,2816517.0,3411131.0,8078.99456,0,Normal,2,0
147.5,0.004551,568,304,31,29,4,4,748846.4375,400791.0313,1538.123502,0,Normal,2,0
147.6,0.308402,8928,320,31,29,14,6,215069.9375,6926.024902,61.607901,0,Normal,2,0
147.7,0.09984,3728,5578,31,29,32,26,289423.0625,429807.6875,570.91346,0,Normal,2,0
147.8,1.005723,1580,10168,31,29,12,18,11526.03613,76394.78906,28.834977,0,Normal,2,0
147.9,0.013436,1540,1644,31,29,16,18,859779.6875,924680.0,2456.088147,0,Normal,2,0
148.0,0.0,46,0,0,0,1,0,0.0,0.0,0.0,0,Normal,2,0
148.1,1.085057,6132,642,254,252,20,12,42954.42578,4342.628906,28.569927,0,Normal,2,0
148.2,0.0,46,0,0,0,1,0,0.0,0.0,0.0,0,Normal,2,0
148.3,0.00688,2054,2582,31,29,22,26,2280232.75,2887209.5,6831.395579,0,Normal,2,0
148.4,0.029809,1040,824,31,29,8,10,244221.5469,199134.4844,570.297562,0,Normal,2,0
148.5,0.001054,146,178,31,29,2,2,554079.6875,675521.8125,2846.299829,0,Normal,2,0
148.6,1.621769,664,682,254,252,14,12,3043.590088,3087.986084,15.415266,1,Fuzzers,2,0
148.7,0.015436,1540,1644,31,29,16,18,748380.375,804871.6875,2137.859523,0,Normal,2,0
148.8,0.316936,2516,268,254,252,10,6,57172.42969,5654.138672,47.328169,0,Normal,2,0
148.9,1.643461,1234,842,254,252,12,10,5510.322266,3689.77417,12.777912,1,Fuzzers,2,0
149.0,0.503586,37268,3276,31,29,52,40,580667.4375,50755.98047,180.703993,0,Normal,2,0
149.1,0.847584,8854,354,254,252,14,8,77604.10938,2925.963623,24.776305,1,Fuzzers,2,0
149.2,1.080064,1684,10168,31,29,14,18,11584.49805,71136.52344,28.702001,0,Normal,2,0
149.3,0.01662,2542,23508,31,29,40,42,1193261.125,11046450.0,4873.645968,0,Normal,2,0
149.4,0.850287,930,642,254,252,16,12,8204.288086,5541.658203,31.753983,0,Normal,2,0
149.5,0.060125,528,304,31,29,4,4,52690.22656,30336.79883,116.424115,0,Normal,2,0
149.6,1.287636,2934,3742,31,29,52,54,17880.82813,22820.11328,81.544782,0,Normal,2,0
149.7,0.345256,4456,3080,31,29,28,30,99566.69531,69003.86719,165.094886,0,Normal,2,0
149.8,0.532902,4194,268,254,252,12,6,57721.68359,3362.719482,31.9008,0,Normal,2,0
149.9,0.781034,546,354,254,252,10,8,5039.473145,3175.277832,21.766018,0,Normal,2,0
150.0,1.884669,13246,548216,31,29,230,438,55984.36719,2321744.75,353.908309,0,Normal,3,1
150.1,0.046435,320,1930,31,29,6,8,45999.78516,290987.4063,279.961245,0,Normal,3,0
150.2,0.0,46,0,0,0,1,0,0.0,0.0,0.0,0,Normal,3,0
150.3,0.0,46,0,0,0,1,0,0.0,0.0,0.0,0,Normal,3,0
150.4,0.793811,7814,16912,31,29,122,126,78104.23438,169088.1094,311.157181,0,Normal,3,0
150.5,0.00104,130,162,31,29,2,2,500000.0,623076.9375,2884.615377,0,Normal,3,0
150.6,0.669806,784,268,254,252,10,6,8432.291992,2675.401611,22.394544,0,Normal,3,0
150.7,0.003168,320,1930,31,29,6,8,674242.4375,4265151.5,4103.535472,0,Normal,3,0
150.8,0.001146,146,178,31,29,2,2,509598.5938,621291.4375,2617.801058,0,Normal,3,0
150.9,0.641241,136021,870,254,252,112,20,1681826.25,10317.49316,204.291362,1,Exploits,3,0
151.0,0.06882,2958,33044,31,29,48,50,336762.5625,3764487.0,1409.473996,0,Normal,3,0
151.1,1.655899,2516,354,254,252,10,8,10942.69629,1497.675781,10.266326,0,Normal,3,0
151.2,0.643793,564,354,254,252,10,8,6312.588379,3852.169922,26.406004,1,Reconnaissance,3,0
151.3,0.004574,568,304,31,29,4,4,745080.9375,398775.6875,1530.389188,0,Normal,3,0
151.4,0.047122,320,1930,31,29,6,8,45329.14453,286745.0313,275.879622,0,Normal,3,0
151.5,0.018104,1540,1644,31,29,16,18,638091.0,686257.1875,1822.801589,0,Normal,3,0
151.6,9e-06,200,0,254,0,2,0,88888888.0,0.0,111111.1072,1,Exploits,3,0
151.7,0.036135,520,304,31,29,4,4,86342.88281,50477.37891,193.718006,0,Normal,3,0
151.8,1.004886,1580,10168,31,29,12,18,11535.63672,76458.42188,28.858994,0,Normal,3,0
151.9,5e-06,168,0,254,0,2,0,134400000.0,0.0,200000.0051,1,Reconnaissance,3,0
152.0,2.198518,667,662,254,252,14,14,2256.065186,2237.871094,12.281,1,Exploits,3,0
152.1,3e-06,200,0,254,0,2,0,266666656.0,0.0,333333.3215,1,Exploits,3,0
152.2,0.013993,1540,1644,31,29,16,18,825555.625,887872.5,2358.322072,0,Normal,3,0
152.3,0.001112,146,178,31,29,2,2,525179.875,640287.8125,2697.841802,0,Normal,3,0
152.4,0.949131,5986,678,254,252,18,12,47656.22266,5242.69043,30.554265,0,Normal,3,0
152.5,1.614729,1260,2232,62,252,12,14,5722.322266,10270.4541,15.482474,1,Exploits,3,0
152.6,1e-06,180,0,254,0,2,0,720000000.0,0.0,1000000.003,1,Exploits,3,0
152.7,0.071066,5174,83812,31,29,90,92,576027.9375,9332283.0,2546.928223,0,Normal,3,0
152.8,1.512253,13454,548216,31,29,234,438,70871.73438,2893510.5,443.70881,0,Normal,3,0
152.9,0.004358,568,312,31,29,4,4,782010.0625,429554.8438,1606.24135,0,Normal,3,0
153.0,0.238979,842,12934,62,252,10,16,25374.61523,405926.875,104.611704,1,Exploits,3,0
153.1,0.0,46,0,0,0,1,0,0.0,0.0,0.0,0,Normal,3,0
153.2,8e-06,168,0,254,0,2,0,84000000.0,0.0,125000.0003,1,Reconnaissance,3,0
153.3,0.035677,2934,3740,31,29,52,54,645345.75,823163.375,2943.072495,0,Normal,3,0
153.4,0.004337,1470,1728,31,29,22,14,2589808.5,2960571.75,8070.094173,0,Normal,3,0
153.5,0.026085,2854,33044,31,29,46,50,856277.5625,9931838.0,3641.939744,0,Normal,3,0
153.6,7e-06,168,0,254,0,2,0,96000000.0,0.0,142857.1409,1,Reconnaissance,3,0
153.7,1.340558,12472,12820,31,29,70,62,73366.46094,75276.11719,97.720498,0,Normal,3,0
153.8,0.039017,3614,50036,31,29,60,62,728708.0,10093857.0,3101.212347,0,Normal,3,0
153.9,0.073613,2766,27770,31,29,44,46,293861.125,2952413.25,1209.025532,0,Normal,3,0
154.0,0.073345,320,1888,31,29,6,8,29122.64063,180189.5156,177.244534,0,Normal,3,0
154.1,0.863957,11826,485110,31,29,204,388,108977.6484,4480408.0,684.061832,0,Normal,3,0
154.2,1.5e-05,60,0,0,0,1,0,0.0,0.0,0.0,1,Exploits,3,0
154.3,0.001074,146,178,31,29,2,2,543761.625,662942.25,2793.296014,0,Normal,3,0
154.4,0.004827,568,304,31,29,4,4,706028.5625,377874.4375,1450.176033,0,Normal,3,0
154.5,0.001065,130,162,31,29,2,2,488262.9375,608450.75,2816.901513,0,Normal,3,0
154.6,0.007793,3728,5474,31,29,32,24,3707943.0,5385346.0,7057.615838,0,Normal,3,0
154.7,0.001033,132,164,31,29,2,2,511132.6563,635043.5625,2904.162775,0,Normal,3,0
154.8,9e-06,200,0,254,0,2,0,88888888.0,0.0,111111.1072,1,Reconnaissance,3,0
154.9,1.006429,1580,10168,31,29,12,18,11517.95117,76341.20313,28.814751,0,Normal,3,0
155.0,0.001104,146,178,31,29,2,2,528985.5,644927.5,2717.391244,0,Normal,3,0
155.1,0.000987,146,178,31,29,2,2,591692.0,721377.9375,3039.513836,0,Normal,3,0
155.2,1.145714,18058,1087890,31,29,338,746,125720.7266,7586060.5,945.262044,0,Normal,3,0
155.3,1.173609,830,354,254,252,10,8,5091.985352,2113.139893,14.485233,1,Reconnaissance,3,0
155.4,0.65177,2516,268,254,252,10,6,27801.21875,2749.436279,23.014254,0,Normal,3,0
155.5,0.055002,3598,48710,31,29,60,62,514744.9063,6970655.5,2199.919996,0,Normal,3,0
155.6,0.925321,534,354,254,252,10,8,4158.557129,2680.151123,18.372003,0,Normal,3,0
155.7,1.357778,7810,14540,31,29,122,126,45639.27344,84991.80469,181.91487,0,Normal,3,0
155.8,0.03635,4014,59460,31,29,68,70,870426.375,12899257.0,3768.913275,0,Normal,3,0
155.9,0.00102,130,162,31,29,2,2,509803.9375,635294.125,2941.176566,0,Normal,3,0
156.0,1.48754,930,3400,62,252,20,20,4754.157715,17370.96094,26.217782,1,Exploits,3,0
156.1,1.082677,534,268,254,252,10,6,3554.15332,1655.156616,13.854547,0,Normal,3,0
156.2,0.850536,2934,3742,31,29,52,54,27069.98828,34547.625,123.451566,0,Normal,3,0
156.3,2.43515,4381,2004,62,252,24,24,13794.63281,6310.905273,19.30066,1,Exploits,3,0
156.4,1.121634,1684,10168,31,29,14,18,11155.1543,68500.0625,27.638249,0,Normal,3,0
156.5,3.452042,9400,12298,31,29,106,114,21580.26953,28252.26172,63.440709,0,Normal,3,0
156.6,0.418936,1042,354,62,252,10,8,17912.04297,5919.758301,40.578989,1,Exploits,3,0
156.7,0.004023,1064,2260,31,29,12,12,1940840.125,4120308.0,5717.126334,0,Normal,3,0
156.8,6e-06,90,0,254,0,2,0,59999996.0,0.0,166666.6608,0,Normal,3,0
156.9,0.129071,978,86,62,252,6,2,50514.83594,2665.199951,54.233717,0,Normal,3,0
157.0,0.585104,534,268,254,252,10,6,6576.608887,3062.703369,25.636469,0,Normal,3,0
157.1,0.001093,146,178,31,29,2,2,534309.1875,651418.0625,2744.739106,0,Normal,3,0
157.2,0.304514,986,86,62,252,6,2,21595.06641,1129.668945,22.98745,0,Normal,3,0
157.3,0.553004,534,268,254,252,10,6,6958.35791,3240.482666,27.124576,0,Normal,3,0
157.4,0.312855,4862,75600,31,29,84,86,122868.4219,1910687.0,540.186339,0,Normal,3,0
157.5,0.502634,534,268,254,252,10,6,7655.669922,3565.218506,29.842789,0,Normal,3,0
157.6,0.9567,7818,15180,31,29,122,126,64839.55078,125932.8906,258.17915,0,Normal,3,0
157.7,0.027608,3614,50036,31,29,60,62,1029846.438,14265141.0,4382.787639,0,Normal,3,0
157.8,4.583018,1190,1612,62,252,22,22,1982.9729,2686.439453,9.382464,1,Exploits,3,0
157.9,0.438171,868,1366,62,252,10,8,14277.53125,21836.22461,38.797638,1,Exploits,3,0
158.0,3e-06,104,0,254,0,2,0,138666656.0,0.0,333333.3215,0,Normal,3,0
158.1,0.006006,3728,5474,31,29,32,24,4811188.5,6987679.0,9157.509008,0,Normal,3,0
158.2,7e-06,200,0,254,0,2,0,114285712.0,0.0,142857.1409,1,Exploits,3,0
158.3,10.07182,180,0,254,0,4,0,107.229874,0.0,0.297861,0,Normal,3,0
158.4,0.058851,4862,75600,31,29,84,86,653174.9375,10157313.0,2871.658939,0,Normal,3,0
158.5,0.001047,146,178,31,29,2,2,557784.125,680038.1875,2865.329359,0,Normal,3,0
158.6,0.513726,534,268,254,252,10,6,7490.374512,3488.240723,29.198445,0,Normal,3,0
158.7,0.725981,564,354,254,252,10,8,5597.942871,3416.067383,23.416591,1,Reconnaissance,3,0
158.8,0.00279,320,1910,31,29,6,8,765591.375,4794265.0,4659.498113,0,Normal,3,0
158.9,0.034918,3614,45800,31,29,60,64,814250.5625,10329343.0,3522.538614,0,Normal,3,0
159.0,0.528686,37492,3380,31,29,52,42,556413.4375,49935.125,175.907821,0,Normal,3,0
159.1,0.25842,1370,268,254,252,10,6,38170.42188,6934.448242,58.045045,1,Exploits,3,0
159.2,6.547185,25472,1094788,31,29,454,858,31055.78906,1336162.625,200.23873,0,Normal,3,0
159.3,0.020259,12472,12820,31,29,70,62,4854731.0,4981094.5,6466.261793,0,Normal,3,0
159.4,0.885647,564,354,254,252,10,8,4588.73584,2800.212646,19.195007,1,Reconnaissance,3,0
159.5,0.040951,3926,57474,31,29,66,68,755439.4375,11062783.0,3247.784043,0,Normal,3,0
159.6,0.006483,3936,2456,31,29,18,18,4587999.5,2862872.25,5398.735343,0,Normal,3,0
159.7,9e-06,104,0,254,0,2,0,46222220.0,0.0,111111.1072,0,Normal,3,0
159.8,9e-06,200,0,254,0,2,0,88888888.0,0.0,111111.1072,1,Reconnaissance,3,0
159.9,0.028687,4014,59460,31,29,68,70,1102938.625,16344964.0,4775.682319,0,Normal,3,0
160.0,0.00477,4528,2456,31,29,18,18,7173165.5,3890985.25,7337.526206,0,Normal,3,0
160.1,0.206129,960,268,254,252,10,6,33532.39844,8693.584961,72.769965,1,Reconnaissance,3,0
160.2,0.825968,602,268,254,252,10,6,5249.597656,2169.575439,18.160509,0,Normal,3,0
160.3,0.028919,2646,23508,31,29,42,42,714547.5,6348490.5,2870.085393,0,Normal,3,0
160.4,0.03084,3806,51808,31,29,64,66,971984.4375,13235798.0,4182.879359,0,Normal,3,0
160.5,0.552632,2516,268,254,252,10,6,32788.54688,3242.664307,27.142838,0,Normal,3,0
160.6,0.001036,130,162,31,29,2,2,501930.5,625482.625,2895.752973,0,Normal,3,0
160.7,1.132654,68023,612,254,252,60,14,472447.9063,4018.879639,64.4504,0,Normal,3,0
160.8,0.016882,2958,33044,31,29,48,50,1372823.125,15346049.0,5745.764553,0,Normal,3,0
160.9,0.330991,4616,2976,31,29,28,28,107604.1328,69367.44531,166.16766,0,Normal,3,0
161.0,7e-06,78,0,254,0,2,0,44571428.0,0.0,142857.1409,0,Normal,3,0
161.1,1.230511,564,354,254,252,10,8,3302.693115,2015.422974,13.815399,1,Reconnaissance,3,0
161.2,0.034913,3614,50036,31,29,60,62,814367.125,11280383.0,3465.757769,0,Normal,3,0
161.3,0.018164,1540,1644,31,29,16,18,635983.25,683990.3125,1816.780491,0,Normal,3,0
161.4,0.373089,1292,2802,62,252,12,10,25409.48828,54078.25,56.28684,1,Exploits,3,0
161.5,0.000978,130,162,31,29,2,2,531697.3125,662576.6875,3067.484674,0,Normal,3,0
161.6,0.0,46,0,0,0,1,0,0.0,0.0,0.0,0,Normal,3,0
161.7,7.044592,180,0,254,0,4,0,153.309097,0.0,0.425859,0,Normal,3,0
161.8,3.681795,13350,548216,31,29,232,438,28883.73828,1188474.625,181.704854,0,Normal,3,0
161.9,0.224455,424,8824,31,29,8,12,13223.14063,288307.25,84.649485,0,Normal,3,0
162.0,0.082842,4862,75600,31,29,84,86,464015.8438,7215760.0,2040.028009,0,Normal,3,0
162.1,0.021693,1540,1644,31,29,16,18,532522.0,572719.3125,1521.228006,0,Normal,3,0
162.2,0.064561,2958,32642,31,29,48,50,358978.3125,3964003.0,1502.454997,0,Normal,3,0
162.3,0.325292,4480,2976,31,29,28,28,106243.0078,70582.74219,169.078863,0,Normal,3,0
162.4,0.018192,1540,1644,31,29,16,18,635004.375,682937.5,1813.9841,0,Normal,3,0
162.5,0.981119,3328,764,254,252,14,14,25203.875,5789.308105,27.519598,0,Normal,3,0
162.6,9e-06,168,0,254,0,2,0,74666664.0,0.0,111111.1072,1,Reconnaissance,3,0
162.7,0.838156,2934,3742,31,29,52,54,27469.82617,35057.91406,125.275011,0,Normal,3,0
162.8,0.001037,146,178,31,29,2,2,563163.0,686595.9375,2892.960519,0,Normal,3,0
162.9,1.474692,69496,2028,254,252,70,28,371624.7188,10611.0293,65.776447,0,Normal,3,0
163.0,1.004584,1580,10168,31,29,12,18,11539.10547,76481.41406,28.867672,0,Normal,3,0
163.1,0.018228,9400,12298,31,29,106,114,4086899.25,5350450.0,12014.48319,0,Normal,3,0
163.2,0.434039,820,1182,62,252,10,8,13602.46484,19076.62695,39.166988,1,Exploits,3,0
163.3,0.018029,1540,1644,31,29,16,18,640745.4375,689111.9375,1830.384319,0,Normal,3,0
163.4,5.947779,18058,1087890,31,29,338,746,24217.44336,1461294.375,182.084769,0,Normal,3,0
163.5,1.401046,994,808,254,252,12,10,5207.537598,4156.894043,14.988801,0,Normal,3,0
163.6,0.032619,7814,14990,31,29,122,126,1900732.75,3647444.75,7572.273949,0,Normal,3,0
163.7,0.460129,606,268,254,252,10,6,9492.990234,3894.560059,32.599554,0,Normal,3,0
163.8,0.000994,146,178,31,29,2,2,587525.125,716297.8125,3018.108646,0,Normal,3,0
163.9,0.001047,146,178,31,29,2,2,557784.125,680038.1875,2865.329359,0,Normal,3,0
164.0,0.35403,1506,268,254,252,10,6,30641.4707,5061.717773,42.369289,0,Normal,3,0
164.1,0.113856,2958,32642,31,29,48,50,203555.3594,2247751.5,851.953324,0,Normal,3,0
164.2,1.294332,1124,268,254,252,10,6,6254.963867,1384.497925,11.588989,1,Exploits,3,0
164.3,0.526186,2516,268,254,252,10,6,34436.49219,3405.639893,28.50703,0,Normal,3,0
164.4,0.430308,758,354,254,252,10,8,12697.88086,5763.313477,39.506585,0,Normal,3,0
164.5,9e-06,78,0,254,0,2,0,34666664.0,0.0,111111.1072,0,Normal,3,0
164.6,1.217916,1684,10168,31,29,14,18,10273.28613,63084.80859,25.453315,0,Normal,3,0
164.7,1.159891,1684,10168,31,29,14,18,10787.2207,66240.70313,26.726649,0,Normal,3,0
164.8,0.012877,2438,19266,31,29,38,40,1474877.75,11670421.0,5979.653848,0,Normal,3,0
164.9,9e-06,168,0,254,0,2,0,74666664.0,0.0,111111.1072,1,Reconnaissance,3,0
165.0,1.274066,1684,10168,31,29,14,18,9820.527344,60304.57031,24.33155,0,Normal,3,0
165.1,0.006454,3728,5474,31,29,32,24,4477223.5,6502634.0,8521.847202,0,Normal,3,0
165.2,0.0,46,0,0,0,1,0,0.0,0.0,0.0,0,Normal,3,0
165.3,0.737782,37230,3276,31,29,52,40,395943.5313,34644.37891,123.342667,0,Normal,3,0
165.4,0.885394,796,1254,62,252,10,10,6478.47168,10201.1084,21.459373,1,Exploits,3,0
165.5,0.443473,978,86,62,252,6,2,14702.13477,775.695435,15.784501,0,Normal,3,0
165.6,0.118192,3744,19084,31,29,48,52,248138.625,1266887.75,837.620128,0,Normal,3,0
165.7,0.001125,146,178,31,29,2,2,519111.125,632888.9375,2666.666781,0,Normal,3,0
165.8,1.562561,564,354,254,252,10,8,2600.858398,1587.138062,10.879575,1,Reconnaissance,3,0
165.9,0.492109,484,354,254,252,10,8,7087.86084,5039.533691,34.545192,0,Normal,3,0
166.0,0.08448,2958,33044,31,29,48,50,274337.125,3066666.5,1148.200723,0,Normal,3,0
166.1,0.353286,8928,320,31,29,14,6,187745.9063,6046.092773,53.78079,0,Normal,3,0
166.2,7e-06,168,0,254,0,2,0,96000000.0,0.0,142857.1409,1,Reconnaissance,3,0
166.3,0.0,46,0,0,0,1,0,0.0,0.0,0.0,0,Normal,3,0
166.4,0.330572,846,268,254,252,10,6,18440.76367,5420.906738,45.375893,1,Reconnaissance,3,0
166.5,0.980844,874,946,62,252,10,8,6418.961426,6753.367188,17.332012,1,Exploits,3,0
166.6,0.042967,3614,50036,31,29,60,62,661717.125,9165918.0,2816.114751,0,Normal,3,0
166.7,1.825982,1540,1644,31,29,16,18,6326.458984,6804.010254,18.072468,0,Normal,3,0
166.8,0.191914,152,82,254,60,2,2,3168.085693,1709.098755,15.632001,1,Exploits,3,0
166.9,9e-06,78,0,254,0,2,0,34666664.0,0.0,111111.1072,0,Normal,3,0
167.0,0.001007,146,178,31,29,2,2,579940.4375,707050.6875,2979.146024,0,Normal,3,0
167.1,2e-06,1064,0,254,0,2,0,2128000000.0,0.0,500000.0013,0,Normal,3,0
167.2,6.596863,1276,1636,62,252,24,22,1483.129272,1894.233765,6.821424,1,Exploits,3,0
167.3,1.21785,866,1368,62,252,10,10,5123.783691,8092.950684,15.601265,0,Normal,3,0
167.4,0.001791,536,304,31,29,4,4,1795644.875,1018425.438,3908.431007,0,Normal,3,0
167.5,0.016827,2958,33044,31,29,48,50,1377310.25,15396208.0,5764.544972,0,Normal,3,0
167.6,0.001044,146,178,31,29,2,2,559386.9375,681992.3125,2873.563127,0,Normal,3,0
167.7,1.086116,1580,10168,31,29,12,18,10672.89356,70740.14844,26.700648,0,Normal,3,0
167.8,0.382931,4656,3080,31,29,28,30,93802.80469,62214.86328,148.851884,0,Normal,3,0
167.9,1.427944,626,268,254,252,10,6,3159.787842,1254.951172,10.504614,0,Normal,3,0
168.0,0.0,46,0,0,0,1,0,0.0,0.0,0.0,0,Normal,3,0
168.1,0.013209,1540,1644,31,29,16,18,874555.1875,940570.8125,2498.296572,0,Normal,3,0
168.2,9e-06,168,0,254,0,2,0,74666664.0,0.0,111111.1072,1,Reconnaissance,3,0
168.3,1.440371,534,354,254,252,10,8,2671.533936,1721.778564,11.802514,0,Normal,3,0
168.4,1.256246,830,1336,62,252,10,8,4757.030273,7444.401855,13.532382,1,Exploits,3,0
168.5,1.492512,2438,18508,31,29,38,40,12724.85547,96728.20313,51.590875,0,Normal,3,0
168.6,0.001034,130,162,31,29,2,2,502901.375,626692.5,2901.354085,0,Normal,3,0
168.7,0.0,46,0,0,0,1,0,0.0,0.0,0.0,0,Normal,3,0
168.8,1.346465,68117,612,254,252,58,14,397740.75,3380.704346,52.730669,0,Normal,3,0
168.9,0.835122,2516,268,254,252,10,6,21697.42969,2145.794189,17.961448,0,Normal,3,0
169.0,0.447618,1706,268,254,252,10,6,27451.97852,4003.413574,33.510716,1,Exploits,3,0
169.1,0.021497,37268,3380,31,29,52,42,13602642.0,1228078.375,4326.185047,0,Normal,3,0
169.2,9e-06,168,0,254,0,2,0,74666664.0,0.0,111111.1072,1,Reconnaissance,3,0
169.3,0.829287,856,678,254,252,14,12,7669.23877,6000.335449,30.146379,0,Normal,3,0
169.4,1.005238,798,682,254,252,14,12,5897.11084,4981.904297,24.869731,0,Normal,3,0
169.5,0.014553,2438,18508,31,29,38,40,1305023.0,9920154.0,5291.005211,0,Normal,3,0
169.6,0.064746,2934,3742,31,29,52,54,355604.9688,453835.0,1621.721808,0,Normal,3,0
169.7,0.485938,756,354,254,252,10,8,11211.30664,5103.531738,34.983886,0,Normal,3,0
169.8,0.004445,568,312,31,29,4,4,766704.125,421147.3438,1574.803119,0,Normal,3,0
169.9,0.920376,2530,354,254,252,10,8,19791.91016,2694.551025,18.470712,0,Normal,3,0
170.0,1.226036,838,1104,62,252,10,8,4926.446289,6303.240723,13.865825,1,Exploits,3,0
